"location","year","labor_health_FTE","labor_health_HRS","labor_health_JOB","labor_health_PER","labor_total_FTE","labor_total_HRS","labor_total_JOB","labor_total_PER","labor_health_per_capita","labor_total_per_capita","labor_health_share_PER","labor_health_share_FTE","labor_health_share_JOB"
"PRT",2016,NA,454.4069,279.421,224.726,NA,8764.1936,5234.631,4649.859,21.7641760689555,450.327732313205,0.0483296375223421,NA,0.0533793117413625
"PRT",2017,NA,464.0092,289.975,233.786,NA,8998.2432,5403.811,4802.603,22.6970088249857,466.258555576051,0.0486790184406248,NA,0.053661203176795
"PRT",2018,NA,NA,NA,NA,NA,9179.4836,NA,4914.463,NA,477.883953402439,NA,NA,NA
"ROU",1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ROU",1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ROU",1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ROU",1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ROU",1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ROU",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ROU",2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ROU",2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ROU",2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ROU",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ROU",2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ROU",2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ROU",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ROU",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ROU",2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ROU",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ROU",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ROU",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ROU",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ROU",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ROU",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ROU",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ROU",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ROU",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUS",1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUS",1971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUS",1972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUS",1973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUS",1974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUS",1975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUS",1976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUS",1977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUS",1978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUS",1979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUS",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUS",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUS",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUS",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUS",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUS",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUS",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUS",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUS",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUS",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUS",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUS",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUS",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUS",1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUS",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUS",1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUS",1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUS",1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUS",1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUS",1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUS",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUS",2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUS",2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUS",2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUS",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUS",2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUS",2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUS",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUS",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUS",2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUS",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUS",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUS",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUS",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUS",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUS",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUS",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUS",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SAU",1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SAU",1971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SAU",1972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SAU",1973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SAU",1974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SAU",1975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SAU",1976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SAU",1977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SAU",1978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SAU",1979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SAU",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SAU",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SAU",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SAU",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SAU",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SAU",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SAU",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SAU",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SAU",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SAU",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SAU",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SAU",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SAU",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SAU",1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SAU",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SAU",1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SAU",1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SAU",1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SAU",1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SAU",1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SAU",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SAU",2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SAU",2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SAU",2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SAU",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SAU",2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SAU",2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SAU",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SAU",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SAU",2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SAU",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SAU",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SAU",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SAU",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SAU",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SAU",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SAU",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRB",1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRB",1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRB",1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRB",1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRB",1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRB",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRB",2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRB",2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRB",2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRB",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRB",2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRB",2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRB",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRB",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRB",2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRB",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRB",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRB",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRB",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRB",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRB",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRB",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRB",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRB",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SVK",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SVK",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SVK",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SVK",1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SVK",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SVK",1995,NA,185.801,NA,95.928,NA,3904.725,NA,2107.194,17.8858129339516,392.887141392975,0.0455240476197256,NA,NA
"SVK",1996,NA,178.437,NA,95.767,NA,3914.229,NA,2151.114,17.8215990329102,400.307947226912,0.0445197232689667,NA,NA
"SVK",1997,NA,179.278,NA,98.008,NA,3895.901,NA,2128.906,18.2053514906365,395.452228598941,0.0460367907272562,NA,NA
"SVK",1998,NA,187.212,NA,99.903,NA,3860.286,NA,2118.874,18.5319981791328,393.050950520123,0.0471490990025835,NA,NA
"SVK",1999,NA,188.953,NA,103.217,NA,3750.882,NA,2065.188,19.1298181780441,382.753528425341,0.0499794691814982,NA,NA
"SVK",2000,NA,191.464,NA,105.033,NA,3676.33,NA,2024.848,19.4480201099708,374.922973005001,0.0518720417532575,NA,NA
"SVK",2001,NA,192.048,NA,104.044,NA,3667.216,NA,2036.513,19.3407302648113,378.567227459361,0.051089288406212,NA,NA
"SVK",2002,NA,181.868,NA,104.561,NA,3575.522,NA,2038.414,19.4399684233678,378.981683359483,0.0512952717161479,NA,NA
"SVK",2003,NA,168.264,NA,105.781,NA,3497.782,NA,2060.466,19.6643411606388,383.033875401978,0.051338386559157,NA,NA
"SVK",2004,NA,166.19,NA,99.431,NA,3581.07,NA,2055.726,18.4734811692409,381.937379188773,0.0483678272298935,NA,NA
"SVK",2005,NA,157.209,NA,91.976,NA,3696.301,NA,2088.909,17.0733821672852,387.761390685413,0.0440306399177753,NA,NA
"SVK",2006,NA,155.689,NA,87.569,NA,3783.828,NA,2132.387,16.2437951221684,395.551594162035,0.0410661854532034,NA,NA
"SVK",2007,NA,159.586,NA,91.236,NA,3899.391,NA,2176.968,16.9063004487296,403.398604446381,0.0419096651857078,NA,NA
"SVK",2008,NA,159.695,NA,95.027,NA,4029.924,NA,2247.139,17.57851664675,415.685755827935,0.0422879937556155,NA,NA
"SVK",2009,NA,161.342,NA,94.448,NA,3922.37,NA,2203.158,17.4330414905944,406.65492995442,0.0428693720559306,NA,NA
"SVK",2010,NA,164.52,NA,95.782,NA,3916.851,NA,2169.822,17.6394983916126,399.600881993336,0.0441427914363482,NA,NA
"SVK",2011,NA,165.628,NA,97.19,NA,3959.528,NA,2208.313,18.004456376197,409.090184931461,0.0440109712708298,NA,NA
"SVK",2012,NA,165.27,NA,96.446,NA,3952.764,NA,2209.432,17.839742342373,408.681517149429,0.0436519431238436,NA,NA
"SVK",2013,NA,161.963,NA,95.037,NA,3883.821,NA,2192.251,17.5571674355252,404.997189175768,0.0433513315765394,NA,NA
"SVK",2014,NA,167.99,NA,99.054,NA,3911.884,NA,2223.149,18.2805067860527,410.284192267916,0.0445557180377923,NA,NA
"SVK",2015,NA,168.554,NA,99.484,NA,3976.689,NA,2267.097,18.3470503433663,418.102838569969,0.0438816689360887,NA,NA
"SVK",2016,NA,171.21,NA,101.725,NA,4038.652,NA,2321.049,18.7311123730483,427.385889824048,0.0438271660787859,NA,NA
"SVK",2017,NA,170.974,NA,103.163,NA,4065.534,NA,2372.256,18.9694043585334,436.205648400657,0.0434872964806496,NA,NA
"SVK",2018,NA,170.509,NA,102.898,NA,4123.329,NA,2419.902,18.8941970046607,444.343963147704,0.0425215566580795,NA,NA
"SVN",1995,NA,59.2142,NA,35.824646,NA,1619.5505,NA,922.448776,18.0142057181023,463.847766012138,0.0388364610936402,NA,NA
"SVN",1996,NA,58.3618,NA,35.501567,NA,1562.0399,NA,904.16611,17.8412733232158,454.387680918388,0.0392644300724786,NA,NA
"SVN",1997,NA,58.2744,NA,35.279832,NA,1522.4646,NA,887.681558,17.7613436460039,446.896039636983,0.0397437928974075,NA,NA
"SVN",1998,NA,58.4106,NA,34.882984,NA,1532.5485,NA,886.742259,17.5967558756717,447.318012021698,0.0393383575057518,NA,NA
"SVN",1999,NA,59.2778,NA,35.574824,NA,1557.7605,NA,900.39769,17.9334474249024,453.894997066424,0.0395101235766165,NA,NA
"SVN",2000,NA,55.1838,NA,33.620522,NA,1564.2718,NA,914.742816,16.8998715124528,459.809519237663,0.0367540705561551,NA,NA
"SVN",2001,NA,55.6063,NA,34.013621,NA,1560.1365,NA,919.971691,17.0755309744065,461.844538846588,0.0369724648407687,NA,NA
"SVN",2002,NA,57.5615,NA,34.618867,NA,1607.7641,NA,934.481724,17.3525382896451,468.404407824311,0.0370460610527681,NA,NA
"SVN",2003,NA,58.6378,NA,35.184747,NA,1605.7784,NA,931.535328,17.6251783632286,466.636190609772,0.0377707059973146,NA,NA
"SVN",2004,NA,60.4881,NA,35.818313,NA,1622.5565,NA,934.366094,17.9336303011015,467.82147712206,0.0383343458522372,NA,NA
"SVN",2005,NA,61.2652,NA,36.510825,NA,1577.5524,NA,929.858033,18.2479969702312,464.740157718407,0.0392649455123866,NA,NA
"SVN",2006,NA,61.4141,NA,36.732331,NA,1574.8272,NA,944.472757,18.2943794982476,470.390595203832,0.0388918904518492,NA,NA
"SVN",2007,NA,62.9492,NA,37.291637,NA,1615.3912,NA,976.123108,18.4715864156089,483.500961400401,0.0382038256182744,NA,NA
"SVN",2008,NA,68.4739,NA,38.195678,NA,1674.368,NA,1000.52843,18.8903065503059,494.82794244407,0.0381755049179362,NA,NA
"SVN",2009,NA,69.0613,NA,38.654003,NA,1652.2418,NA,984.065437,18.9326393553871,481.992926342517,0.039279911219969,NA,NA
"SVN",2010,NA,67.7659,NA,38.9469,NA,1618.8657,NA,963.422604,19.0094240192452,470.232773061819,0.040425561781816,NA,NA
"SVN",2011,NA,68.539,NA,39.56753,NA,1575.6165,NA,947.248573,19.2745400836025,461.433417487111,0.0417710104061566,NA,NA
"SVN",2012,NA,68.8896,NA,40.560019,NA,1542.8628,NA,938.282167,19.7202729695825,456.192598325248,0.0432279546883896,NA,NA
"SVN",2013,NA,68.7796,NA,40.55807,NA,1542.076,NA,927.710621,19.6927163707257,450.444070279055,0.0437184495702782,NA,NA
"SVN",2014,NA,72.4656,NA,40.691988,NA,1566.836,NA,931.66951,19.7361434663625,451.87183070524,0.0436764191199087,NA,NA
"SVN",2015,NA,73.7534,NA,41.639857,NA,1592.5875,NA,943.861776,20.1812132808736,457.452959291387,0.0441164777076426,NA,NA
"SVN",2016,NA,75.6803,NA,43.099161,NA,1587.479,NA,960.72156,20.8749731262788,465.323135799248,0.0448612405450753,NA,NA
"SVN",2017,NA,76.1613,NA,44.575434,NA,1604.2459,NA,989.357911,21.577612603817,478.918090401087,0.0450549123875151,NA,NA
"SVN",2018,NA,77.39,NA,46.092688,NA,1631.8286,NA,1020.719469,22.2459808806245,492.635747167863,0.0451570577419838,NA,NA
"SWE",1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SWE",1971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SWE",1972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SWE",1973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SWE",1974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SWE",1975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SWE",1976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SWE",1977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SWE",1978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SWE",1979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SWE",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SWE",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SWE",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SWE",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SWE",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SWE",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SWE",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SWE",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SWE",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SWE",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SWE",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SWE",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SWE",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SWE",1993,NA,464.06,NA,329,NA,6542.02,NA,4102,37.7354162365517,470.488381162113,0.0802047781569966,NA,NA
"SWE",1994,NA,449.58,NA,312,NA,6637.17,NA,4063,35.5324746318631,462.719373170704,0.0767905488555255,NA,NA
"SWE",1995,NA,437.47,NA,299,NA,6767.31,NA,4129,33.8737269029897,467.774643419547,0.0724146282392831,NA,NA
"SWE",1996,NA,433.29,NA,290,NA,6764.3,NA,4096,32.8017192625269,463.296007239,0.07080078125,NA,NA
"SWE",1997,NA,437.98,NA,293,NA,6697.11,NA,4043,33.121940742248,457.03756457648,0.0724709374227059,NA,NA
"SWE",1998,NA,438.89,NA,292,NA,6805.95,NA,4112,32.9906225285279,464.580273415433,0.071011673151751,NA,NA
"SWE",1999,NA,449.29,NA,297,NA,6988.4,NA,4198,33.5293918423103,473.927228801409,0.0707479752262982,NA,NA
"SWE",2000,NA,448.33,NA,295,NA,7068.1,NA,4301,33.2503015069713,484.778124682995,0.0685887003022553,NA,NA
"SWE",2001,NA,456.32,NA,304,NA,7115.06,NA,4392,34.1726618705036,493.705035971223,0.0692167577413479,NA,NA
"SWE",2002,NA,459.96,NA,308,NA,7016.21,NA,4393,34.5098039215686,492.212885154062,0.0701115410880947,NA,NA
"SWE",2003,NA,460.91,NA,315,NA,6916.17,NA,4368,35.1633140586278,487.597954946306,0.0721153846153846,NA,NA
"SWE",2004,NA,465.61,NA,313,NA,6970.19,NA,4338,34.8029132150998,482.348362706399,0.0721530659289995,NA,NA
"SWE",2005,NA,472.66,NA,314,NA,6970.82,NA,4342,34.7745193585541,480.862939665101,0.072316904652234,NA,NA
"SWE",2006,NA,473.26,NA,317,NA,7091.39,NA,4421,34.9099719178459,486.867463245416,0.0717032345623162,NA,NA
"SWE",2007,NA,483.97,NA,317,NA,7315.62,NA,4525,34.6520042413179,494.638230889474,0.0700552486187845,NA,NA
"SWE",2008,NA,491.23,NA,321,NA,7413.05,NA,4556,34.8171287257582,494.164605839733,0.0704565408252853,NA,NA
"SWE",2009,NA,492.5,NA,316,NA,7195.7,NA,4461,33.983975910093,479.754799161155,0.0708361353956512,NA,NA
"SWE",2010,NA,490.46,NA,313,NA,7364.76,NA,4489,33.3756304581952,478.668386986703,0.0697259968812653,NA,NA
"SWE",2011,NA,498.54,NA,318,NA,7537.73,NA,4593,33.6536426364137,486.072895059899,0.0692357935989549,NA,NA
"SWE",2012,NA,498.18,NA,311,NA,7529.98,NA,4627,32.6701262684623,486.060045801206,0.0672141776529069,NA,NA
"SWE",2013,NA,504.5,NA,315,NA,7559.09,NA,4672,32.8111328694638,486.646389733761,0.0674229452054795,NA,NA
"SWE",2014,NA,514.54,NA,324,NA,7671.89,NA,4737,33.4154969523829,488.546941553821,0.0683977200759975,NA,NA
"SWE",2015,NA,522.44,NA,331,NA,7792.6,NA,4808,33.7782676136827,490.652298146787,0.0688435940099834,NA,NA
"SWE",2016,NA,533.59,NA,335,NA,8001.71,NA,4897,33.7596114117564,493.494976368272,0.0684092301409026,NA,NA
"SWE",2017,NA,539.7,NA,343,NA,8134.28,NA,5017,34.1032243952395,498.821798224246,0.0683675503288818,NA,NA
"SWE",2018,NA,NA,NA,NA,NA,8304.97,NA,5108,NA,502.004208560341,NA,NA,NA
"TUR",1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TUR",1971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TUR",1972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TUR",1973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TUR",1974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TUR",1975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TUR",1976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TUR",1977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TUR",1978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TUR",1979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TUR",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TUR",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TUR",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
