"location","year","multiplier_type","vaact_health_cfc","vaact_health_coe","vaact_health_coewage","vaact_health_gosmi","vaact_health_gva","vaact_health_interc","vaact_health_nosmi","vaact_health_out","vaact_health_taxsub","vaact_total_cfc","vaact_total_coe","vaact_total_coewage","vaact_total_gosmi","vaact_total_gva","vaact_total_interc","vaact_total_nosmi","vaact_total_out","vaact_total_taxsub"
"BGR",2015,"AIC_CONSTANT_PER_CAPITA",50.4945474575193,370.970482541015,318.362728584066,135.067072156535,487.761432196886,374.937599742891,84.5725246990154,862.699031939777,-18.2761225006636,2767.36987017484,7935.7239984356,6787.10762805995,8941.12446514368,16610.1684864563,24249.4078120553,6173.75459496883,40859.5762985116,-266.679977122966
"BGR",2015,"AIC_CURRENT_PER_CAPITA",50.4945474575193,370.970482541015,318.362728584066,135.067072156535,487.761432196886,374.937599742891,84.5725246990154,862.699031939777,-18.2761225006636,2767.36987017484,7935.7239984356,6787.10762805995,8941.12446514368,16610.1684864563,24249.4078120553,6173.75459496883,40859.5762985116,-266.679977122966
"BGR",2015,"CURRENT_LCU_MILLIONS",232.711,1709.668,1467.218,622.475,2247.915,1727.951,389.764,3975.866,-84.228,12753.801,36572.865,31279.31,41206.39,76550.224,111756.699,28452.589,188306.923,-1229.031
"BGR",2015,"GDP_CONSTANT_PER_CAPITA",47.7808126060734,351.033368970957,301.252920189668,127.808145411973,461.547607845704,354.787280891222,80.0273328058992,816.334888736926,-17.2939065372258,2618.64276117653,7509.23337973805,6422.34724425265,8460.60048198314,15717.4861003431,22946.1688205214,5841.95772080661,38663.6549208645,-252.347761378083
"BGR",2015,"GDP_CURRENT_PER_CAPITA",47.7808126060734,351.033368970957,301.252920189668,127.808145411973,461.547607845704,354.787280891222,80.0273328058992,816.334888736926,-17.2939065372258,2618.64276117653,7509.23337973805,6422.34724425265,8460.60048198314,15717.4861003431,22946.1688205214,5841.95772080661,38663.6549208645,-252.347761378083
"BGR",2016,"AIC_CONSTANT_PER_CAPITA",99.0392273644471,424.414451863441,368.261331078735,136.869576945636,559.817476662868,399.028708131287,37.8303495811885,958.846184794155,-1.46655214620896,2926.25610695131,8562.70927592923,7348.52888406417,9459.06829556691,17656.3715170092,23181.9193430288,6532.81218861561,40838.290860038,-365.406054486931
"BGR",2016,"AIC_CURRENT_PER_CAPITA",102.369421322642,438.685387541941,380.644118105965,141.471816384841,578.641338965574,412.446048192668,39.1023950621987,991.087387158242,-1.51586496120812,3024.6514667176,8850.63036997765,7595.62316319541,9777.1294610901,18250.0669982272,23961.4113664413,6752.4779943725,42211.4783646685,-377.692832840547
"BGR",2016,"CURRENT_LCU_MILLIONS",455.571,1952.266,1693.967,629.587,2575.107,1835.494,174.016,4410.601,-6.746,13460.499,39387.646,33802.532,43510.812,81217.625,106634.618,30050.313,187852.243,-1680.833
"BGR",2016,"GDP_CONSTANT_PER_CAPITA",91.8653180636164,393.671978758051,341.586310902735,126.955425177893,519.267081536895,370.125052107925,35.090107114277,889.39213364482,-1.36032239904901,2714.29266114391,7942.46918167997,6816.23798164407,8773.90040978512,16377.4317351116,21502.7363444166,6059.60774864121,37880.1680795282,-338.937856353505
"BGR",2016,"GDP_CURRENT_PER_CAPITA",95.8626222681843,410.801693095081,356.449639366354,132.479593226872,541.861772679028,386.230177069038,36.6169709586878,928.091949748065,-1.41951364292541,2832.39875053125,8288.06713010916,7112.83061657615,9155.67614123371,17090.0573278239,22438.3775658374,6323.27739070245,39528.4348936613,-353.68594351901
"BGR",2017,"AIC_CONSTANT_PER_CAPITA",54.3968225240846,451.167445760893,390.714702907444,100.147399836706,553.630200799842,429.959081102747,45.7505773126213,983.589281902589,2.31535520224394,3032.83694532548,9278.51929065238,7918.54709104933,9663.12409927475,18621.9186759973,25107.64168949,6630.28715394927,43729.5603654873,-319.724713929833
"BGR",2017,"AIC_CURRENT_PER_CAPITA",56.6569702989565,469.913119704985,406.948610062499,104.308450287767,576.633126492527,447.823563168957,47.6514799888106,1024.45668966148,2.41155649977511,3158.84907903958,9664.0349100544,8247.5568706211,10064.6197642397,19395.6456347873,26150.8456463325,6905.77068520011,45546.4912811198,-333.009039506757
"BGR",2017,"CURRENT_LCU_MILLIONS",255.99,2123.182,1838.693,471.291,2605.369,2023.376,215.301,4628.745,10.896,14272.45,43664.465,37264.472,45474.405,87634.254,118155.894,31201.955,205790.148,-1504.616
"BGR",2017,"GDP_CONSTANT_PER_CAPITA",50.0257193029087,414.913499593688,359.318488621521,92.0999698268961,509.142772274307,395.409351225603,42.0742505239874,904.55212349991,2.12930285372277,2789.1307373913,8532.93593344146,7282.24546366303,8886.63549356141,17125.5384660487,23090.0956569719,6097.50475617011,40215.6341230206,-294.032960954198
"BGR",2017,"GDP_CURRENT_PER_CAPITA",53.6641171240714,445.090384482675,385.451918071839,98.7984508126127,546.173003505702,424.167688777042,45.1343336885413,970.340692282744,2.28416821041401,2991.98573556566,9153.54101300799,7811.88714393015,9532.96533484689,18371.0882094481,24769.4508946262,6540.97959928124,43140.5391040743,-315.418138406781
"BRA",1995,"CURRENT_LCU_MILLIONS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,610785.3672,NA,NA,NA,NA
"BRA",1996,"CURRENT_LCU_MILLIONS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,747297.646,NA,NA,NA,NA
"BRA",1997,"CURRENT_LCU_MILLIONS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,836742.7089,NA,NA,NA,NA
"BRA",1998,"CURRENT_LCU_MILLIONS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,881942.8835,NA,NA,NA,NA
"BRA",1999,"CURRENT_LCU_MILLIONS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,941917.5472,NA,NA,NA,NA
"BRA",2000,"CURRENT_LCU_MILLIONS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,469949.2313,380780.2313,552241.1468,1031326.378,1056410.3861,NA,2087736.7642,9136
"BRA",2000,"GDP_CONSTANT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4801.07076282011,3890.10708773195,5641.77712684713,10536.1826141175,10792.4445460077,NA,21328.6271611469,93.3347254719183
"BRA",2000,"GDP_CURRENT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3577.25170273492,2898.49762498318,4203.65744028526,7850.45233837355,8041.3917095029,NA,15891.8440486377,69.5431961145677
"BRA",2001,"CURRENT_LCU_MILLIONS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520500.9441,418094.9441,588708.9297,1120421.8739,1201007.4917,NA,2321429.3656,11212
"BRA",2001,"GDP_CONSTANT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4845.26587978339,3891.98365559252,5480.20387384963,10429.8405951165,11180.0001265324,NA,21609.8407216489,104.370840552586
"BRA",2001,"GDP_CURRENT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3689.3679028733,2963.50291887232,4172.83360191714,7941.67339387122,8512.8731104416,NA,16454.5465043128,79.4718883719609
"BRA",2002,"CURRENT_LCU_MILLIONS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,579309.6807,467238.6807,675601.9686,1270214.6493,1379347.7268,NA,2649562.3761,15303
"BRA",2002,"GDP_CONSTANT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4848.44876418819,3910.48670425029,5654.35317045579,10630.8781845501,11544.2517261377,NA,22175.1299106878,128.076249906127
"BRA",2002,"GDP_CURRENT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3750.18686586903,3024.69028563415,4373.53925475145,8222.79076863232,8929.26857749239,NA,17152.0593461247,99.0646480118345
"BRA",2003,"CURRENT_LCU_MILLIONS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,661552.036,531007.586,791059.2042,1470717.2402,1676578.539,NA,3147295.7793,18106
"BRA",2003,"GDP_CONSTANT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4793.61074253506,3847.68473241795,5732.02060137618,10656.8275482629,12148.4999786988,NA,22805.3275276863,131.196204351701
"BRA",2003,"GDP_CURRENT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3776.627511067,3031.38339653281,4515.9500551586,8395.93998368383,9571.14828507898,NA,17967.0882693337,103.362417458238
"BRA",2004,"CURRENT_LCU_MILLIONS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,750180.1152,599802.9722,888724.9925,1661982.1077,1937588.8014,NA,3599570.9091,23077
"BRA",2004,"GDP_CONSTANT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4985.24183374128,3985.92659073163,5905.92701876832,11044.5245913065,12876.0394385456,NA,23920.5640298521,153.355738796911
"BRA",2004,"GDP_CURRENT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4033.34273941489,3224.84016036252,4778.22915218272,8935.64536210364,10417.4445119954,NA,19353.089874099,124.07347050603
"BRA",2005,"CURRENT_LCU_MILLIONS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,851698.0611,683788.5621,965694.3403,1842818.4015,2139505.3398,NA,3982323.7412,25426
"BRA",2005,"GDP_CONSTANT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5207.81524485869,4181.11142975382,5904.8598758024,11268.1456060178,13082.2753202896,NA,24350.4209256959,155.470484745215
"BRA",2005,"GDP_CURRENT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4344.6627370061,3488.12662777453,4926.17795820775,9400.54322740338,10913.99587484,NA,20314.5391017333,129.702531679413
"BRA",2006,"CURRENT_LCU_MILLIONS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,963283.2744,776548.1758,1058893.7154,2049289.9898,2289907.0481,NA,4339197.0378,27113
"BRA",2006,"GDP_CONSTANT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5455.3620334213,4397.82517559083,5996.83263058801,11605.7437131239,12968.4302658007,NA,24574.1739783583,153.549049114635
"BRA",2006,"GDP_CURRENT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4688.90864709919,3779.95087547398,5154.30510468546,9975.18986257925,11146.4251941645,NA,21121.615056257,131.976110794601
"BRA",2007,"CURRENT_LCU_MILLIONS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1094553.6815,877217.5304,1192649.5938,2319528.2752,2539203.5499,NA,4858731.8252,32325
"BRA",2007,"GDP_CONSTANT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5762.89379562251,4618.60532635142,6279.37492754367,12212.4618754215,13369.0659771824,NA,25581.5278531304,170.193152781879
"BRA",2007,"GDP_CURRENT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5086.29132615528,4076.35001502197,5542.1341014306,10778.6367597373,11799.447765321,NA,22578.084525523,150.211332616096
"BRA",2008,"CURRENT_LCU_MILLIONS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1261043.7241,1009584.5093,1325386.9775,2626477.7016,2961580.9616,NA,5588058.6633,40047
"BRA",2008,"GDP_CONSTANT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6040.64648302935,4836.10758205585,6348.8632719712,12581.3427304023,14186.5529941586,NA,26767.8957250399,191.832975401805
"BRA",2008,"GDP_CURRENT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5435.13740343804,4351.34042028898,5712.45881310036,11320.2000235561,12764.5054252106,NA,24084.7054491977,172.603807017736
"BRA",2009,"CURRENT_LCU_MILLIONS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1413173.1849,1126506.3523,1391477.6573,2849762.8421,2950281.5518,NA,5800044.3939,45112
"BRA",2009,"GDP_CONSTANT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6243.6243854092,4977.08462536129,6147.77008628643,12590.7064779379,13034.8141596989,NA,25625.5206376368,199.3120066841
"BRA",2009,"GDP_CURRENT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5660.59596688011,4512.3254408096,5573.69252337854,11414.9887805135,11817.6257741981,NA,23232.6145547116,180.700290655434
"BRA",2010,"CURRENT_LCU_MILLIONS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1618190,1277285,1641762,3302840,3296309,NA,6599149,42888
"BRA",2010,"GDP_CONSTANT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6529.37153333646,5153.82514967814,6624.48418746472,13326.908135117,13300.5556514876,NA,26627.4637866047,173.052414315831
"BRA",2010,"GDP_CURRENT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5988.63897463105,4727.009024102,6075.87483563006,12223.2348185135,12199.0647265322,NA,24422.2995450457,158.721008252416
"BRA",2011,"CURRENT_LCU_MILLIONS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1846781,1453655,1832261,3720461,3717546,NA,7438007,41419
"BRA",2011,"GDP_CONSTANT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6819.51638405458,5367.83954852408,6765.89910193154,13738.3613680973,13727.5972925196,NA,27465.9586606168,152.945882111174
"BRA",2011,"GDP_CURRENT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6385.41118172714,5026.14272692516,6335.20697756938,12863.8280719694,12853.7491976499,NA,25717.5772696193,143.209912672892
"BRA",2012,"CURRENT_LCU_MILLIONS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2058854,1626983,1990402,4094259,4128919,NA,8223178,45003
"BRA",2012,"GDP_CONSTANT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6982.4055990621,5517.75658146661,6750.25721551135,13885.2861667755,14002.8322278675,NA,27888.118394643,152.623352202046
"BRA",2012,"GDP_CURRENT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6663.31912289788,5265.60258111054,6441.77960596244,13250.7474006397,13362.9217659904,NA,26613.6691666301,145.648671779433
"BRA",2013,"CURRENT_LCU_MILLIONS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2305713,1822210,2198001,4553760,4551293,NA,9105053,50046
"BRA",2013,"GDP_CONSTANT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7212.3068600792,5699.90180196101,6875.38201448357,14244.2335568886,14236.5167417326,NA,28480.7502986212,156.544682325824
"BRA",2013,"GDP_CURRENT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7003.50135658085,5534.88235828796,6676.33091597527,13831.8447862087,13824.3513827163,NA,27656.196168925,152.012513652586
"BRA",2014,"CURRENT_LCU_MILLIONS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2515369,2000409,2401241,4972734,4914870,NA,9887604,56124
"BRA",2014,"GDP_CONSTANT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7233.67806867343,5752.7602159671,6905.4696783253,14300.5486976848,14134.1438689039,NA,28434.6925665887,161.400950686053
"BRA",2014,"GDP_CURRENT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7157.14250734556,5691.8934303383,6832.40670910747,14149.2424726243,13984.5982816348,NA,28133.8407542591,159.693256171266
"BRA",2015,"CURRENT_LCU_MILLIONS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2672020,2126848,2424832,5155601,5071268,NA,10226869,58749
"BRA",2015,"GDP_CONSTANT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7081.9458504387,5637.01707626209,6426.79655107782,13664.4512797313,13440.9343377155,NA,27105.3856174468,155.708878214767
"BRA",2015,"GDP_CURRENT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7081.9458504387,5637.01707626209,6426.79655107782,13664.4512797313,13440.9343377155,NA,27105.3856174468,155.708878214767
"BRA",2016,"CURRENT_LCU_MILLIONS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2802436,2229292,2554399,5417699,5124368,NA,10542067,60864
"BRA",2016,"GDP_CONSTANT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6814.7499118245,5421.02208950751,6211.59247169769,13174.3468120384,12461.0468806982,NA,25635.3936927366,148.004428516222
"BRA",2016,"GDP_CURRENT_PER_CAPITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6889.27093220135,5480.3023423154,6279.51781234047,13318.4116390584,12597.3115918803,NA,25915.7232309387,149.622894516593
"CAN",2007,"AIC_CONSTANT_PER_CAPITA",NA,1358.37566871544,1169.54702449154,561.766557297729,1948.64618068655,1110.82297864514,NA,3059.46915933169,28.5307693061949,NA,21020.7950960577,18367.51399448,16601.502277839,39388.7113100298,35600.4204310154,NA,74989.1049264124,1766.38712150027
"CAN",2007,"AIC_CURRENT_PER_CAPITA",NA,1260.14737868318,1084.97350998155,521.14350316658,1807.73362857368,1030.49597910161,NA,2838.22960767529,26.4676223087943,NA,19500.7172523808,17039.3030044175,15400.996984439,36540.3933905715,33026.0453859478,NA,69566.4139009344,1638.65427816684
"CAN",2007,"CURRENT_LCU_MILLIONS",NA,50658,43616,20950,72671,41426,NA,114097,1064,NA,783930,684981,619121,1468926,1327649,NA,2796574,65874
"CAN",2007,"GDP_CONSTANT_PER_CAPITA",NA,1385.14873540167,1192.59835057205,572.838762025048,1987.05325418245,1132.71687616466,NA,3119.77013034711,29.0930998947328,NA,21435.1069553363,18729.5306945432,16928.7115600816,40165.0477969645,36302.0911486298,NA,76467.1116024553,1801.20193840754
"CAN",2007,"GDP_CURRENT_PER_CAPITA",NA,1270.13124859925,1093.56951594822,525.272408270249,1822.05590364713,1038.66037159921,NA,2860.71627524633,26.677319446279,NA,19655.2171367683,17174.3016462703,15523.0156888155,36829.8948730685,33287.7034638467,NA,70117.5732642465,1651.63697481596
"CAN",2008,"AIC_CONSTANT_PER_CAPITA",NA,1408.60779065247,1212.70284133894,574.146799175582,2012.64588499994,1168.41173962338,NA,3181.05762462332,29.8912951718919,NA,21306.671153108,18614.9470266639,17250.0065193929,40312.362388745,35996.5272296743,NA,76308.8896184193,1755.68471624401
"CAN",2008,"AIC_CURRENT_PER_CAPITA",NA,1310.4618104783,1128.20670990119,534.142618634419,1872.41302214226,1087.00162944698,NA,2959.41465158924,27.8085930295433,NA,19822.1101997699,17317.9343067669,16048.097223497,37503.5632708961,33488.4377023644,NA,70992.0009732605,1633.35584762916
"CAN",2008,"CURRENT_LCU_MILLIONS",NA,54193,46656,22089,77432,44952,NA,122384,1150,NA,819726,716168,663655,1550927,1384885,NA,2935812,67546
"CAN",2008,"GDP_CONSTANT_PER_CAPITA",NA,1409.65194027484,1213.60177376161,574.57239327461,2014.13778604915,1169.27784066641,NA,3183.41562671555,29.9134524996967,NA,21322.4650119708,18628.7456085242,17262.7933205967,40342.2444739106,36023.2101435152,NA,76365.4546174258,1756.98614134306
"CAN",2008,"GDP_CURRENT_PER_CAPITA",NA,1320.54848594881,1136.89056078142,538.253935123046,1886.82505792239,1095.36832322202,NA,2982.19338114441,28.0226368505366,NA,19974.6817521243,17451.2311199783,16171.6200513416,37792.2296545149,33746.1995084829,NA,71538.4291629979,1645.927851049
"CAN",2009,"AIC_CONSTANT_PER_CAPITA",NA,1464.95313548681,1257.49706607065,598.222308456409,2092.746530081,1212.82205738361,NA,3305.56858746461,29.5710861377737,NA,20683.7903817057,17960.9835951302,14859.9674562207,37317.8956544006,32290.1742520183,NA,69608.069906419,1774.13781647427
"CAN",2009,"AIC_CURRENT_PER_CAPITA",NA,1349.1878134336,1158.12559178368,550.94885204317,1927.37094900477,1116.98094638479,NA,3044.35189538956,27.2342835279993,NA,19049.2905490379,16541.6487373009,13685.6848961864,34368.9151688615,29738.5005288878,NA,64107.4156977494,1633.9397236372
"CAN",2009,"CURRENT_LCU_MILLIONS",NA,57516,49371,23487,82164,47617,NA,129781,1161,NA,812073,705172,583422,1465150,1267755,NA,2732905,69655
"CAN",2009,"GDP_CONSTANT_PER_CAPITA",NA,1514.09549770439,1299.68024231802,618.289883764221,2162.94843997119,1253.50659493341,NA,3416.4550349046,30.563058502587,NA,21377.6353207333,18563.4910339244,15358.4502305739,38569.7374376101,33373.3593729088,NA,71943.0968105189,1833.65188630292
"CAN",2009,"GDP_CURRENT_PER_CAPITA",NA,1423.63217738034,1222.0276832437,581.348649943182,2033.71782151537,1178.61279279365,NA,3212.33061430903,28.7369941918523,NA,20100.376472317,17454.3700846312,14440.8222440989,36265.2946082621,31379.3867973227,NA,67644.6814055849,1724.09589184623
